latitude,longitude,time,date,MQ135 value 0-1024,MQ135 average,MQ135 peak,MQ2 value, MQ2 average, MQ2 peak, dust pcs/0.01cf
51.4987945556,-0.0014650000,13:43:19,20/10/2016,111.00,111.00,112.00,75.00,75.08,76.00,22355.64
51.4987869262,-0.0014600000,13:43:20,20/10/2016,110.00,110.10,111.00,75.00,75.00,75.00,22355.64
51.4987716674,-0.0014516001,13:43:20,20/10/2016,110.00,110.00,111.00,75.00,75.00,75.00,22355.64
51.4987640380,-0.0014483001,13:43:22,20/10/2016,109.00,109.49,110.00,75.00,74.73,75.00,22355.64
51.4987564086,-0.0014416000,13:43:23,20/10/2016,110.00,109.93,110.00,75.00,74.99,75.00,22355.64
51.4987449645,-0.0014383000,13:43:24,20/10/2016,110.00,110.00,110.00,75.00,75.00,75.00,15530.94
51.4987297058,-0.0014349999,13:43:24,20/10/2016,111.00,111.00,111.00,75.00,75.00,75.00,15530.94
51.4987220764,-0.0014315999,13:43:26,20/10/2016,111.00,111.00,111.00,75.00,75.00,75.00,15530.94
51.4987068176,-0.0014266000,13:43:27,20/10/2016,111.00,111.00,111.00,75.00,75.00,75.00,15530.94
51.4986991882,-0.0014249999,13:43:28,20/10/2016,111.00,110.88,111.00,75.00,75.00,75.00,15530.94
51.4986801147,-0.0014216001,13:43:28,20/10/2016,111.00,110.32,111.00,75.00,75.00,76.00,15530.94
51.4986724853,-0.0014200000,13:43:30,20/10/2016,111.00,110.96,111.00,75.00,75.00,75.00,15530.94
51.4986572265,-0.0014165998,13:43:31,20/10/2016,111.00,111.00,111.00,75.00,75.00,76.00,15530.94
51.4986495971,-0.0014100000,13:43:32,20/10/2016,111.00,111.00,111.00,75.00,75.00,75.00,15530.94
51.4986343383,-0.0014015998,13:43:32,20/10/2016,111.00,110.92,111.00,75.00,75.00,75.00,15530.94
51.4986228942,-0.0013966000,13:43:34,20/10/2016,110.00,110.52,111.00,75.00,75.00,76.00,15530.94
51.4986076354,-0.0013950000,13:43:35,20/10/2016,110.00,110.32,111.00,75.00,75.00,75.00,15530.94
51.4985923767,-0.0013916001,13:43:36,20/10/2016,110.00,110.00,111.00,75.00,75.13,76.00,15530.94
51.4985771179,-0.0013866000,13:43:36,20/10/2016,110.00,110.00,110.00,75.00,75.00,75.00,15530.94
51.4985580444,-0.0013783000,13:43:38,20/10/2016,110.00,110.00,110.00,75.00,75.00,75.00,15530.94
51.4985504150,-0.0013682999,13:43:39,20/10/2016,110.00,110.00,110.00,75.00,75.00,75.00,15530.94
51.4985351562,-0.0013600001,13:43:40,20/10/2016,109.00,109.91,110.00,75.00,75.00,75.00,15530.94
51.4985198974,-0.0013500000,13:43:40,20/10/2016,110.00,109.09,110.00,75.00,75.00,75.00,15530.94
51.4985008239,-0.0013433001,13:43:42,20/10/2016,110.00,109.96,111.00,74.00,74.54,76.00,15530.94
51.4984931945,-0.0013366000,13:43:43,20/10/2016,109.00,109.43,110.00,73.00,73.71,75.00,15530.94
51.4984779357,-0.0013366000,13:43:44,20/10/2016,107.00,107.10,108.00,73.00,72.02,73.00,15530.94
51.4984626770,-0.0013416001,13:43:44,20/10/2016,107.00,106.73,107.00,72.00,72.00,72.00,15530.94
51.4984550476,-0.0013450000,13:43:46,20/10/2016,107.00,107.00,108.00,72.00,71.98,72.00,15530.94
51.4984359741,-0.0013450000,13:43:47,20/10/2016,108.00,107.85,108.00,73.00,72.87,73.00,15530.94
51.4984207153,-0.0013433001,13:43:48,20/10/2016,109.00,108.17,109.00,73.00,73.02,74.00,15530.94
51.4984054565,-0.0013416001,13:43:48,20/10/2016,109.00,108.94,109.00,74.00,73.82,74.00,15530.94
51.4983978271,-0.0013400000,13:43:50,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,15530.94
51.4983787536,-0.0013400000,13:43:51,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,15530.94
51.4983634948,-0.0013383001,13:43:52,20/10/2016,109.00,109.00,110.00,74.00,74.00,74.00,15530.94
51.4983482360,-0.0013350000,13:43:52,20/10/2016,109.00,109.00,110.00,74.00,74.00,74.00,15530.94
51.4983329772,-0.0013332999,13:43:54,20/10/2016,109.00,109.00,110.00,74.00,74.00,74.00,23039.15
51.4983253479,-0.0013300000,13:43:55,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,23039.15
51.4983062744,-0.0013283001,13:43:56,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,23039.15
51.4982910156,-0.0013266000,13:43:56,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,23039.15
51.4982757568,-0.0013233000,13:43:58,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,23039.15
51.4982681274,-0.0013183000,13:43:59,20/10/2016,108.00,108.91,109.00,74.00,73.97,74.00,23039.15
51.4982490539,-0.0013150000,13:44:0,20/10/2016,108.00,108.01,109.00,73.00,73.15,74.00,23039.15
51.4982414245,-0.0013116000,13:44:0,20/10/2016,108.00,108.00,108.00,73.00,73.00,73.00,23039.15
51.4982261657,-0.0013083000,13:44:2,20/10/2016,108.00,108.00,108.00,73.00,73.00,73.00,23039.15
51.4982109069,-0.0013083000,13:44:3,20/10/2016,108.00,107.78,108.00,73.00,72.99,73.00,23039.15
51.4982032775,-0.0013100001,13:44:4,20/10/2016,108.00,107.89,108.00,73.00,72.96,73.00,23039.15
51.4981842041,-0.0013116000,13:44:4,20/10/2016,108.00,107.64,108.00,73.00,72.75,73.00,23039.15
51.4981689453,-0.0013116000,13:44:6,20/10/2016,107.00,107.24,108.00,73.00,72.38,73.00,23039.15
51.4981613159,-0.0013083000,13:44:7,20/10/2016,107.00,107.03,108.00,73.00,72.37,73.00,23039.15
51.4981460571,-0.0013065999,13:44:8,20/10/2016,107.00,107.00,107.00,72.00,72.06,73.00,23039.15
51.4981269836,-0.0013033001,13:44:8,20/10/2016,107.00,107.01,108.00,73.00,72.55,73.00,23039.15
51.4981193542,-0.0013015999,13:44:10,20/10/2016,107.00,107.14,108.00,73.00,72.84,73.00,23039.15
51.4981040954,-0.0012983000,13:44:11,20/10/2016,107.00,107.09,108.00,73.00,72.69,73.00,23039.15
51.4980888366,-0.0012950001,13:44:12,20/10/2016,107.00,107.00,108.00,72.00,72.11,73.00,23039.15
51.4980697631,-0.0012915999,13:44:12,20/10/2016,107.00,107.00,107.00,72.00,72.12,73.00,23039.15
51.4980621337,-0.0012900000,13:44:14,20/10/2016,107.00,106.99,107.00,72.00,72.00,72.00,23039.15
51.4980468750,-0.0012883000,13:44:15,20/10/2016,107.00,106.99,107.00,72.00,72.00,72.00,23039.15
51.4980392456,-0.0012865998,13:44:16,20/10/2016,107.00,107.00,107.00,72.00,72.00,73.00,23039.15
51.4980239868,-0.0012815999,13:44:16,20/10/2016,107.00,107.00,107.00,72.00,72.00,72.00,23039.15
51.4980049133,-0.0012766001,13:44:18,20/10/2016,106.00,106.79,107.00,72.00,72.00,72.00,23039.15
51.4979896545,-0.0012683000,13:44:19,20/10/2016,106.00,106.10,107.00,72.00,72.00,72.00,23039.15
51.4979820251,-0.0012616000,13:44:20,20/10/2016,106.00,106.03,107.00,72.00,72.00,72.00,23039.15
51.4979743957,-0.0012500001,13:44:20,20/10/2016,106.00,106.00,107.00,72.00,72.00,72.00,23039.15
51.4979591369,-0.0012400000,13:44:22,20/10/2016,106.00,106.01,107.00,72.00,71.99,72.00,23039.15
51.4979476928,-0.0012316000,13:44:23,20/10/2016,106.00,106.41,107.00,71.00,71.91,72.00,23039.15
51.4979324340,-0.0012250000,13:44:24,20/10/2016,107.00,106.97,107.00,71.00,71.98,72.00,19009.92
51.4979248046,-0.0012183001,13:44:24,20/10/2016,107.00,107.00,107.00,72.00,72.00,72.00,19009.92
51.4979095458,-0.0012116000,13:44:26,20/10/2016,107.00,107.00,107.00,72.00,72.00,72.00,19009.92
51.4978904724,-0.0012082999,13:44:27,20/10/2016,107.00,107.00,107.00,72.00,72.00,72.00,19009.92
51.4978828430,-0.0012015999,13:44:28,20/10/2016,107.00,106.99,107.00,72.00,71.97,72.00,19009.92
51.4978675842,-0.0011933000,13:44:28,20/10/2016,107.00,107.00,107.00,72.00,71.98,72.00,19009.92
51.4978599548,-0.0011865999,13:44:30,20/10/2016,107.00,106.61,107.00,72.00,71.96,72.00,19009.92
51.4978446960,-0.0011800000,13:44:31,20/10/2016,107.00,106.44,107.00,72.00,71.95,72.00,19009.92
51.4978370666,-0.0011716001,13:44:32,20/10/2016,106.00,106.00,107.00,71.00,71.18,72.00,19009.92
51.4978179931,-0.0011615999,13:44:32,20/10/2016,106.00,106.00,106.00,71.00,71.01,72.00,19009.92
51.4978103637,-0.0011533000,13:44:34,20/10/2016,106.00,106.11,107.00,72.00,71.50,72.00,19009.92
51.4978027343,-0.0011466000,13:44:35,20/10/2016,106.00,106.34,107.00,98.00,72.98,103.00,19009.92
51.4977874755,-0.0011400001,13:44:36,20/10/2016,108.00,107.55,108.00,79.00,89.71,114.00,19009.92
51.4977798461,-0.0011350001,13:44:36,20/10/2016,108.00,107.93,110.00,75.00,75.24,77.00,19009.92
51.4977684020,-0.0011266000,13:44:38,20/10/2016,107.00,107.16,108.00,74.00,74.04,75.00,19009.92
51.4977531433,-0.0011200000,13:44:39,20/10/2016,107.00,107.00,108.00,73.00,73.97,75.00,19009.92
51.4977531433,-0.0011116001,13:44:40,20/10/2016,108.00,107.01,108.00,74.00,73.41,74.00,19009.92
51.4977455139,-0.0011016000,13:44:40,20/10/2016,108.00,107.86,108.00,74.00,73.99,74.00,19009.92
51.4977378845,-0.0010933001,13:44:42,20/10/2016,107.00,107.90,108.00,74.00,74.00,74.00,19009.92
51.4977378845,-0.0010850000,13:44:43,20/10/2016,107.00,107.54,108.00,74.00,74.00,74.00,19009.92
51.4977378845,-0.0010783001,13:44:44,20/10/2016,104.00,106.35,108.00,72.00,73.38,74.00,19009.92
51.4977378845,-0.0010766000,13:44:44,20/10/2016,99.00,101.00,103.00,70.00,70.85,72.00,19009.92
51.4977378845,-0.0010766000,13:44:46,20/10/2016,96.00,96.41,99.00,68.00,68.41,70.00,19009.92
51.4977378845,-0.0010783001,13:44:47,20/10/2016,95.00,95.00,96.00,67.00,67.67,68.00,19009.92
51.4977378845,-0.0010783001,13:44:48,20/10/2016,96.00,95.61,97.00,68.00,67.66,68.00,19009.92
51.4977378845,-0.0010783001,13:44:48,20/10/2016,100.00,98.06,100.00,70.00,68.55,70.00,19009.92
51.4977302551,-0.0010715999,13:44:50,20/10/2016,103.00,101.92,103.00,72.00,70.92,72.00,19009.92
51.4977149963,-0.0010683000,13:44:51,20/10/2016,105.00,104.33,105.00,73.00,72.66,73.00,19009.92
51.4977035522,-0.0010666000,13:44:52,20/10/2016,108.00,106.65,108.00,75.00,73.94,75.00,19009.92
51.4976882934,-0.0010666000,13:44:52,20/10/2016,109.00,108.05,109.00,75.00,75.00,75.00,19009.92
51.4976654052,-0.0010666000,13:44:55,20/10/2016,109.00,108.35,109.00,75.00,75.00,76.00,15372.16
51.4976577758,-0.0010650000,13:44:56,20/10/2016,109.00,109.02,110.00,75.00,75.36,76.00,15372.16
51.4976387023,-0.0010633001,13:44:56,20/10/2016,109.00,109.60,110.00,75.00,75.75,76.00,15372.16
51.4976310729,-0.0010600000,13:44:58,20/10/2016,110.00,109.81,110.00,76.00,75.83,76.00,15372.16
51.4976234436,-0.0010600000,13:44:59,20/10/2016,110.00,110.00,111.00,76.00,75.88,76.00,15372.16
51.4976081848,-0.0010583001,13:45:0,20/10/2016,110.00,110.01,111.00,76.00,76.00,76.00,15372.16
51.4976005554,-0.0010565999,13:45:0,20/10/2016,110.00,110.04,111.00,76.00,76.00,76.00,15372.16
51.4975929260,-0.0010515999,13:45:2,20/10/2016,110.00,110.00,111.00,76.00,75.66,76.00,15372.16
51.4975738525,-0.0010483000,13:45:3,20/10/2016,109.00,109.24,110.00,76.00,75.30,76.00,15372.16
51.4975662231,-0.0010483000,13:45:4,20/10/2016,110.00,108.93,110.00,76.00,75.31,76.00,15372.16
51.4975509643,-0.0010466001,13:45:4,20/10/2016,110.00,109.98,111.00,76.00,75.81,76.00,15372.16
51.4975433349,-0.0010483000,13:45:6,20/10/2016,110.00,110.01,111.00,76.00,75.80,76.00,15372.16
51.4975242614,-0.0010483000,13:45:7,20/10/2016,110.00,110.23,111.00,76.00,75.98,76.00,15372.16
51.4975166320,-0.0010499999,13:45:8,20/10/2016,111.00,110.77,111.00,76.00,76.00,77.00,15372.16
51.4975013732,-0.0010549999,13:45:8,20/10/2016,111.00,110.69,111.00,76.00,75.43,76.00,15372.16
51.4974937438,-0.0010633001,13:45:10,20/10/2016,110.00,110.30,111.00,75.00,75.08,76.00,15372.16
51.4974861145,-0.0010750000,13:45:11,20/10/2016,110.00,110.00,110.00,74.00,74.24,75.00,15372.16
51.4974708557,-0.0010883002,13:45:12,20/10/2016,110.00,109.98,110.00,74.00,73.73,75.00,15372.16
51.4974594116,-0.0011050000,13:45:12,20/10/2016,109.00,109.79,110.00,74.00,73.92,74.00,15372.16
51.4974594116,-0.0011216000,13:45:14,20/10/2016,109.00,109.48,110.00,74.00,74.08,75.00,15372.16
51.4974517822,-0.0011400001,13:45:15,20/10/2016,109.00,108.99,110.00,74.00,74.10,75.00,15372.16
51.4974517822,-0.0011583000,13:45:16,20/10/2016,110.00,109.00,110.00,75.00,74.77,75.00,15372.16
51.4974517822,-0.0011816000,13:45:16,20/10/2016,109.00,109.04,110.00,75.00,74.85,76.00,15372.16
51.4974441528,-0.0012015999,13:45:18,20/10/2016,109.00,108.96,109.00,75.00,74.43,75.00,15372.16
51.4974441528,-0.0012216000,13:45:19,20/10/2016,109.00,108.99,109.00,75.00,74.28,75.00,15372.16
51.4974441528,-0.0012432999,13:45:20,20/10/2016,106.00,107.79,109.00,73.00,73.39,75.00,15372.16
51.4974365234,-0.0012683000,13:45:20,20/10/2016,105.00,105.71,107.00,71.00,71.71,73.00,15372.16
51.4974288940,-0.0012883000,13:45:22,20/10/2016,105.00,104.91,106.00,71.00,70.57,71.00,15372.16
51.4974288940,-0.0013065999,13:45:23,20/10/2016,106.00,106.00,107.00,72.00,71.49,72.00,15372.16
51.4974212646,-0.0013199999,13:45:24,20/10/2016,107.00,106.76,107.00,73.00,72.44,73.00,15372.16
51.4974136352,-0.0013366000,13:45:24,20/10/2016,107.00,107.00,107.00,73.00,73.00,73.00,180.00
51.4974021911,-0.0013466000,13:45:26,20/10/2016,107.00,106.85,108.00,73.00,73.02,74.00,180.00
51.4973945617,-0.0013482999,13:45:27,20/10/2016,108.00,107.75,108.00,74.00,73.93,74.00,180.00
51.4973793029,-0.0013466000,13:45:28,20/10/2016,109.00,108.03,109.00,75.00,74.01,75.00,180.00
51.4973716735,-0.0013433001,13:45:28,20/10/2016,109.00,108.93,109.00,75.00,74.72,75.00,180.00
51.4973564147,-0.0013366000,13:45:30,20/10/2016,109.00,108.96,110.00,75.00,75.00,75.00,180.00
51.4973487854,-0.0013300000,13:45:31,20/10/2016,109.00,109.00,109.00,75.00,75.00,76.00,180.00
51.4973297119,-0.0013266000,13:45:32,20/10/2016,109.00,109.00,111.00,75.00,75.00,75.00,180.00
51.4973220825,-0.0013266000,13:45:32,20/10/2016,108.00,108.91,110.00,75.00,74.87,75.00,180.00
51.4973068237,-0.0013250000,13:45:34,20/10/2016,109.00,108.86,109.00,74.00,74.19,75.00,180.00
51.4972915649,-0.0013165999,13:45:35,20/10/2016,109.00,108.66,109.00,75.00,74.02,75.00,180.00
51.4972801208,-0.0013083000,13:45:36,20/10/2016,109.00,108.28,109.00,75.00,74.14,75.00,180.00
51.4972724914,-0.0013033001,13:45:36,20/10/2016,108.00,108.04,109.00,74.00,74.00,75.00,180.00
51.4972572326,-0.0012966001,13:45:38,20/10/2016,108.00,108.01,109.00,74.00,74.00,74.00,180.00
51.4972419738,-0.0012883000,13:45:39,20/10/2016,108.00,108.00,109.00,74.00,74.00,74.00,180.00
51.4972343444,-0.0012783000,13:45:40,20/10/2016,108.00,108.00,108.00,74.00,73.94,75.00,180.00
51.4972152709,-0.0012683000,13:45:40,20/10/2016,108.00,108.00,108.00,74.00,73.93,74.00,180.00
51.4972076416,-0.0012600002,13:45:42,20/10/2016,108.00,107.98,108.00,73.00,73.14,74.00,180.00
51.4971923828,-0.0012516000,13:45:43,20/10/2016,108.00,107.55,108.00,73.00,73.00,74.00,180.00
51.4971847534,-0.0012432999,13:45:44,20/10/2016,108.00,107.33,108.00,73.00,73.08,74.00,180.00
51.4971694946,-0.0012366000,13:45:44,20/10/2016,107.00,107.01,108.00,73.00,72.59,73.00,180.00
51.4971504211,-0.0012300000,13:45:46,20/10/2016,107.00,107.00,108.00,73.00,72.42,73.00,180.00
51.4971427917,-0.0012266001,13:45:47,20/10/2016,107.00,106.96,107.00,73.00,72.21,73.00,180.00
51.4971275329,-0.0012250000,13:45:48,20/10/2016,107.00,106.95,107.00,72.00,72.05,73.00,180.00
51.4971199035,-0.0012200000,13:45:48,20/10/2016,107.00,106.91,107.00,72.00,72.05,73.00,180.00
51.4971046447,-0.0012150000,13:45:50,20/10/2016,106.00,106.60,107.00,72.00,72.02,73.00,180.00
51.4970855712,-0.0012100000,13:45:51,20/10/2016,107.00,106.74,107.00,72.00,72.02,73.00,180.00
51.4970779418,-0.0012032999,13:45:52,20/10/2016,106.00,106.47,107.00,72.00,72.00,73.00,180.00
51.4970626831,-0.0011982999,13:45:52,20/10/2016,106.00,106.32,107.00,73.00,72.32,73.00,180.00
51.4970550537,-0.0011933000,13:45:54,20/10/2016,107.00,106.57,107.00,73.00,72.98,73.00,180.00
